corner_id,match_id,time,team_taking,is_inswing,delivery_target,outcome,is_shot,is_clearance,is_goal,winning_duel_id,header_location_x,header_location_y
922,93,31.84,b'Rapid Vienna',True,far post,clearance,False,True,False,260079.0,7.51,43.06
923,93,71.87,b'Ava\xed',False,far post,shot,True,False,False,229487.0,84.18,41.19
931,94,29.06,b'Am\xe9rica Mineiro',True,far post,shot,True,False,False,187072.0,14.15,45.34
932,94,39.54,b'Manchester City',True,near post,goal,True,False,True,229167.0,28.48,18.58
941,95,86.48,b'Brighton & Hove Albion',True,penalty spot,foul,False,False,False,270047.0,30.31,44.69
942,95,17.82,b'Athletico PR',True,near post,clearance,False,True,False,260126.0,99.94,6.29
943,95,55.76,b'Brighton & Hove Albion',True,penalty spot,clearance,False,True,False,237678.0,54.72,49.44
951,96,5.52,b'Torino',True,near post,clearance,False,True,False,225953.0,92.17,5.28
952,96,66.44,b'Torino',False,near post,shot,True,False,False,189251.0,36.84,1.04
953,96,65.51,b'Vasco da Gama',True,far post,shot,True,False,False,204447.0,85.42,7.25
954,96,12.95,b'Torino',False,far post,shot,True,False,False,246174.0,63.72,39.46
955,96,34.51,b'Vasco da Gama',False,penalty spot,clearance,False,True,False,264223.0,87.3,42.34
961,97,16.58,b'spusu SKN St. P\xf6lten',True,near post,shot,True,False,False,254303.0,45.78,42.27
962,97,68.13,b'spusu SKN St. P\xf6lten',False,far post,foul,False,False,False,228205.0,26.61,20.4
963,97,18.28,b'Monza',True,penalty spot,clearance,False,True,False,230520.0,13.88,47.43
964,97,54.13,b'spusu SKN St. P\xf6lten',False,far post,clearance,False,True,False,252789.0,97.43,41.7
971,98,71.49,b'Rheindorf Altach',False,near post,shot,True,False,False,241614.0,11.87,49.51
972,98,77.93,b'TSV Egger Glas Hartberg',True,far post,shot,True,False,False,210474.0,16.18,39.45
973,98,61.24,b'TSV Egger Glas Hartberg',False,far post,clearance,False,True,False,262404.0,77.22,45.32
974,98,8.22,b'Rheindorf Altach',True,far post,clearance,False,True,False,243585.0,0.63,21.11
981,99,71.45,b'Atl\xe9tico Mineiro',True,far post,clearance,False,True,False,265188.0,75.28,5.47
991,100,12.05,b'Bologna',True,near post,shot,True,False,False,210719.0,26.39,39.96
992,100,36.49,b'Bologna',False,far post,goal,True,False,True,226456.0,25.38,4.65
993,100,54.15,b'Chapecoense',False,penalty spot,shot,True,False,False,251196.0,36.1,19.9
1001,101,43.05,b'Corinthians',True,far post,no outcome,False,False,False,236532.0,2.39,19.07
1011,102,16.9,b'Norwich City',True,penalty spot,foul,False,False,False,266032.0,93.93,40.85
1012,102,88.66,b'FC Augsburg',True,near post,no outcome,False,False,False,233968.0,37.29,38.75
1013,102,36.05,b'Norwich City',True,far post,shot,True,False,False,263620.0,62.34,8.23
1021,103,77.11,b'Chapecoense',True,near post,shot,True,False,False,188166.0,36.22,19.32
1031,104,42.83,b'Salzburg',True,near post,clearance,False,True,False,210047.0,79.19,6.38
1032,104,29.91,b'Salzburg',False,near post,clearance,False,True,False,200138.0,39.79,29.64
1033,104,16.32,b'Schalke 04',True,far post,clearance,False,True,False,230445.0,67.07,47.55
1041,105,47.17,b'Internacional',False,far post,goal,True,False,True,230221.0,98.64,3.3
1042,105,72.47,b'Cear\xe1 Sporting Club',False,penalty spot,no outcome,False,False,False,240273.0,34.72,39.93
1043,105,20.19,b'Internacional',False,penalty spot,clearance,False,True,False,230371.0,93.59,7.81
1044,105,26.52,b'Cear\xe1 Sporting Club',True,near post,shot,True,False,False,230143.0,38.5,47.9
1045,105,27.01,b'Internacional',False,far post,no outcome,False,False,False,229817.0,16.21,46.59
1051,106,53.13,b'FC Union Berlin',True,penalty spot,foul,False,False,False,216409.0,22.56,14.31
1061,107,55.83,b'Milan',True,far post,foul,False,False,False,252440.0,5.73,15.19
1062,107,17.55,b'Mattersburg',False,far post,shot,True,False,False,230529.0,56.66,6.85
1063,107,70.29,b'Milan',False,near post,shot,True,False,False,235813.0,50.33,1.16
1071,108,53.89,b'Chapecoense',False,far post,clearance,False,True,False,254541.0,55.55,7.08
1081,109,76.1,b'Brentford',True,far post,clearance,False,True,False,167495.0,68.33,45.35
1091,110,83.16,b'Am\xe9rica Mineiro',True,penalty spot,foul,False,False,False,247623.0,60.28,4.02
1092,110,26.9,b'Am\xe9rica Mineiro',False,near post,clearance,False,True,False,215785.0,36.5,41.73
1101,111,36.59,b'Club Athletico Paranaense',False,far post,goal,True,False,True,268623.0,41.57,48.77
1102,111,73.87,b'PFC CSKA Moscow',False,far post,goal,True,False,True,190471.0,7.29,26.01
1103,111,87.75,b'Club Athletico Paranaense',True,far post,shot,True,False,False,263050.0,34.28,39.51
1104,111,12.76,b'Club Athletico Paranaense',True,near post,clearance,False,True,False,236898.0,49.36,35.23
1111,112,12.55,b'FC Union Berlin',True,far post,clearance,False,True,False,199576.0,91.46,15.1
1112,112,46.96,b'FC Union Berlin',False,far post,no outcome,False,False,False,242947.0,78.74,42.04
1121,113,12.96,b'SK Rapid Wien',True,near post,clearance,False,True,False,216354.0,69.4,40.64
1131,114,75.74,b'TSG Hoffenheim',False,near post,clearance,False,True,False,235374.0,78.04,12.25
1132,114,64.64,b'TSG Hoffenheim',True,far post,clearance,False,True,False,241382.0,3.13,24.86
1133,114,86.6,b'SpVgg Greuther F\xfcrth',True,penalty spot,clearance,False,True,False,203263.0,7.62,12.95
1134,114,81.41,b'TSG Hoffenheim',False,penalty spot,clearance,False,True,False,239795.0,0.68,37.03
1141,115,43.12,b'Sampdoria',True,penalty spot,goal,True,False,True,226162.0,58.91,1.03
1151,116,50.31,b'Fulham',True,penalty spot,shot,True,False,False,263932.0,54.88,14.71
1161,117,73.27,b'Borussia Dortmund',False,penalty spot,no outcome,False,False,False,196978.0,49.98,14.24
1162,117,27.65,b'West Ham United',True,penalty spot,foul,False,False,False,230327.0,30.07,16.42
1163,117,69.17,b'Borussia Dortmund',True,penalty spot,shot,True,False,False,262005.0,24.14,44.22
1171,118,1.44,b'LASK Linz',True,far post,no outcome,False,False,False,205988.0,34.7,49.12
1181,119,72.11,b'U.S. Sassuolo Calcio',True,far post,goal,True,False,True,211117.0,26.14,29.01
1182,119,58.0,b'U.S. Sassuolo Calcio',True,far post,no outcome,False,False,False,263044.0,6.81,40.45
1183,119,53.74,b'Hertha BSC',True,far post,shot,True,False,False,236142.0,31.68,17.18
1184,119,7.69,b'U.S. Sassuolo Calcio',False,near post,clearance,False,True,False,235026.0,63.78,5.51
1191,120,11.32,b'Schalke 04',True,near post,clearance,False,True,False,180216.0,56.03,23.67
1192,120,35.84,b'Schalke 04',True,near post,shot,True,False,False,243049.0,70.21,2.64
1193,120,28.98,b'Cruzeiro',False,near post,clearance,False,True,False,221992.0,88.37,8.49
1201,121,77.66,b'Sport-Club Freiburg',False,penalty spot,shot,True,False,False,247289.0,47.32,29.23
1202,121,67.51,b'Am\xe9rica Mineiro',False,far post,clearance,False,True,False,190738.0,2.87,27.41
1203,121,28.48,b'Am\xe9rica Mineiro',True,far post,clearance,False,True,False,192641.0,10.44,30.49
1211,122,44.28,b'Venezia',False,penalty spot,shot,True,False,False,181458.0,11.01,34.21
1212,122,42.77,b'Palmeiras',True,penalty spot,shot,True,False,False,137506.0,82.96,18.57
1213,122,51.64,b'Palmeiras',False,near post,clearance,False,True,False,263804.0,15.52,20.43
1214,122,30.7,b'Venezia',False,near post,goal,True,False,True,208596.0,98.92,49.57
1221,123,68.39,b'Lazio',True,near post,shot,True,False,False,251341.0,11.3,31.87
1222,123,20.82,b'Lazio',True,penalty spot,foul,False,False,False,140293.0,88.48,33.15
1231,124,3.65,b'Werder Bremen',True,near post,shot,True,False,False,182888.0,68.8,26.58
1232,124,13.49,b'Werder Bremen',True,far post,clearance,False,True,False,198949.0,98.13,34.41
1233,124,73.7,b'SK Rapid Wien',True,near post,clearance,False,True,False,247229.0,68.56,36.88
1241,125,82.9,b'Gr\xeamio',True,penalty spot,clearance,False,True,False,235073.0,67.78,3.44
1251,126,13.13,b'Spartak Moskva',True,penalty spot,clearance,False,True,False,230246.0,31.17,28.5
1252,126,49.79,b'Spartak Moskva',True,penalty spot,shot,True,False,False,194665.0,0.89,38.88
1261,127,31.79,b'Juventude',True,penalty spot,shot,True,False,False,232900.0,54.53,9.31
1262,127,70.74,b'Udinese Calcio',True,near post,no outcome,False,False,False,263887.0,88.0,42.54
1271,128,69.11,b'Cremonese',False,near post,shot,True,False,False,233968.0,75.24,33.77
1281,129,54.02,b'Napoli',True,near post,foul,False,False,False,175254.0,93.54,30.23
1282,129,84.98,b'SK Rapid Wien',True,penalty spot,clearance,False,True,False,208528.0,31.09,41.32
1291,130,77.18,b'SK Sturm Graz',True,penalty spot,clearance,False,True,False,179844.0,55.77,31.88
1292,130,27.22,b'Ried',True,penalty spot,clearance,False,True,False,235405.0,69.01,18.82
1293,130,16.5,b'SK Sturm Graz',False,far post,clearance,False,True,False,266866.0,96.75,26.83
1301,131,6.34,b'CSKA Moskva',True,penalty spot,shot,True,False,False,247349.0,97.88,45.52
1302,131,71.13,b'CSKA Moskva',False,near post,clearance,False,True,False,257636.0,52.0,43.63
1303,131,9.09,b'FSV Mainz 05',True,near post,clearance,False,True,False,230488.0,74.87,5.2
1311,132,29.21,b'VfL Bochum 1848',True,penalty spot,shot,True,False,False,230357.0,72.34,3.28
1312,132,58.61,b'Coritiba',True,near post,no outcome,False,False,False,215441.0,87.03,15.4
1313,132,61.98,b'Coritiba',False,near post,shot,True,False,False,245863.0,63.45,44.46
1314,132,89.46,b'VfL Bochum 1848',False,near post,clearance,False,True,False,162297.0,94.36,4.75
1321,133,68.68,b'Juventude',True,near post,shot,True,False,False,205988.0,30.91,48.37
1322,133,28.29,b'Hellas Verona',False,far post,shot,True,False,False,192071.0,7.18,27.58
1323,133,52.45,b'Juventude',True,penalty spot,clearance,False,True,False,234820.0,37.65,6.5
1331,134,66.41,b'Fulham',True,far post,clearance,False,True,False,236189.0,13.44,27.65
1341,135,89.33,b'FC Schalke 04',False,near post,no outcome,False,False,False,173306.0,81.2,17.22
1342,135,89.68,b'Chelsea',True,penalty spot,shot,True,False,False,224081.0,85.61,49.99
1343,135,87.13,b'Chelsea',True,penalty spot,shot,True,False,False,230353.0,99.27,39.53
1344,135,85.66,b'Chelsea',True,penalty spot,clearance,False,True,False,271856.0,97.13,27.7
1351,136,79.71,b'Gr\xeamio',False,penalty spot,foul,False,False,False,199353.0,7.76,32.38
1352,136,84.72,b'Gr\xeamio',False,penalty spot,clearance,False,True,False,230375.0,49.66,39.63
1353,136,12.56,b'Nottingham Forest',False,penalty spot,clearance,False,True,False,255474.0,87.89,24.45
1354,136,74.31,b'Nottingham Forest',True,near post,shot,True,False,False,252897.0,34.25,4.99
1355,136,58.32,b'Nottingham Forest',True,far post,shot,True,False,False,230229.0,69.86,47.11
1361,137,32.95,b'Brentford',False,far post,foul,False,False,False,264421.0,57.67,48.48
1362,137,29.03,b'Brentford',True,penalty spot,goal,True,False,True,220407.0,19.81,5.41
1371,138,22.82,b'LASK Linz',True,near post,no outcome,False,False,False,203751.0,44.97,36.67
1372,138,4.89,b'LASK Linz',True,near post,foul,False,False,False,272369.0,77.21,33.3
1373,138,53.47,b'FC Lokomotiv Moscow',True,far post,clearance,False,True,False,212442.0,55.99,23.83
1381,139,3.82,b'Austria Wien',False,far post,clearance,False,True,False,257308.0,70.63,9.82
1391,140,38.76,b'Club Athletico Paranaense',False,penalty spot,shot,True,False,False,261495.0,83.17,33.52
1401,141,49.02,b'CSA',True,near post,shot,True,False,False,233732.0,49.41,16.5
1411,142,68.15,b'Ava\xed FC',False,far post,clearance,False,True,False,230399.0,0.62,42.88
1412,142,16.37,b'Ava\xed FC',True,penalty spot,goal,True,False,True,234820.0,32.73,1.53
1413,142,53.27,b'Ava\xed FC',True,penalty spot,shot,True,False,False,243253.0,68.32,6.57
1414,142,53.01,b'Ava\xed FC',True,near post,shot,True,False,False,232411.0,13.99,26.91
1415,142,31.36,b'Ava\xed FC',True,far post,foul,False,False,False,234020.0,69.77,42.36
1421,143,3.83,b'Ried',False,far post,clearance,False,True,False,202518.0,78.93,40.8
1422,143,37.75,b'Crotone',False,far post,shot,True,False,False,226271.0,62.03,25.12
1423,143,88.53,b'Ried',True,far post,foul,False,False,False,213414.0,13.47,3.48
1424,143,33.14,b'Crotone',False,penalty spot,shot,True,False,False,250926.0,92.85,42.84
1431,144,79.95,b'LASK Linz',True,near post,shot,True,False,False,232526.0,81.11,35.01
1432,144,54.04,b'Bologna',True,penalty spot,no outcome,False,False,False,244456.0,22.94,31.9
1441,145,10.73,b'Empoli',False,near post,clearance,False,True,False,202151.0,44.93,48.0
1442,145,2.1,b'Empoli',True,penalty spot,foul,False,False,False,271850.0,96.2,47.14
1451,146,41.44,b'Flamengo',True,near post,goal,True,False,True,241585.0,31.28,28.35
1461,147,31.35,b'Burnley',False,near post,goal,True,False,True,236368.0,50.59,6.75
1471,148,17.09,b'Paderborn',True,penalty spot,clearance,False,True,False,271329.0,20.05,5.38
1472,148,6.01,b'Newcastle United',False,far post,clearance,False,True,False,251196.0,66.04,9.2
1473,148,54.57,b'Newcastle United',True,penalty spot,shot,True,False,False,193264.0,33.42,27.21
1474,148,69.98,b'Newcastle United',True,near post,foul,False,False,False,248470.0,96.13,18.22
1481,149,72.48,b'Crotone',True,penalty spot,shot,True,False,False,198176.0,20.18,25.44
1482,149,57.99,b'Torino F.C.',True,near post,clearance,False,True,False,199576.0,86.81,10.51
1491,150,28.7,b'Club Athletico Paranaense',False,penalty spot,foul,False,False,False,223909.0,36.94,24.08
1492,150,27.47,b'Hartberg',True,near post,shot,True,False,False,229640.0,27.29,40.29
1493,150,75.04,b'Hartberg',False,penalty spot,no outcome,False,False,False,264645.0,25.85,33.01
1494,150,49.41,b'Hartberg',True,far post,shot,True,False,False,221448.0,8.48,11.05
1495,150,69.73,b'Hartberg',True,penalty spot,clearance,False,True,False,220509.0,83.0,48.63
1501,151,50.79,b'Wattens',True,penalty spot,shot,True,False,False,262793.0,28.13,14.63
1502,151,20.67,b'Lazio',False,penalty spot,clearance,False,True,False,189324.0,98.4,46.5
1511,152,15.54,b'FC Red Bull Salzburg',True,penalty spot,shot,True,False,False,261446.0,90.99,32.5
1512,152,45.34,b'Admira',False,penalty spot,clearance,False,True,False,267867.0,41.0,41.85
1513,152,83.21,b'FC Red Bull Salzburg',False,far post,goal,True,False,True,270485.0,4.48,46.49
1514,152,12.85,b'FC Red Bull Salzburg',True,penalty spot,clearance,False,True,False,247166.0,98.52,3.23
1521,153,38.56,b'Kaizer Chiefs',True,near post,clearance,False,True,False,203884.0,79.48,6.33
1522,153,47.34,b'Kaizer Chiefs',False,near post,clearance,False,True,False,270911.0,63.76,46.91
1523,153,60.38,b'Salernitana',False,near post,foul,False,False,False,233419.0,30.54,17.8
1524,153,83.84,b'Kaizer Chiefs',True,penalty spot,no outcome,False,False,False,255409.0,22.25,3.32
1531,154,21.64,b'Spartak Moskva',True,far post,foul,False,False,False,210329.0,62.47,38.99
1532,154,27.87,b'Mattersburg',True,penalty spot,no outcome,False,False,False,188377.0,95.24,36.72
1533,154,52.8,b'Spartak Moskva',True,far post,shot,True,False,False,222558.0,74.15,28.31
1541,155,68.8,b'Aston Villa',False,near post,shot,True,False,False,239090.0,15.74,11.17
1551,156,67.2,b'FC Red Bull Salzburg',True,far post,goal,True,False,True,240045.0,36.91,4.41
1552,156,73.07,b'FC Red Bull Salzburg',False,penalty spot,shot,True,False,False,230365.0,16.8,17.27
1553,156,13.4,b'FC Red Bull Salzburg',True,near post,shot,True,False,False,266596.0,89.08,18.9
1561,157,5.23,b'Leeds United',True,penalty spot,clearance,False,True,False,231292.0,87.02,48.78
1562,157,36.36,b'Eintracht Frankfurt',True,penalty spot,clearance,False,True,False,190460.0,61.61,43.26
1563,157,77.26,b'Eintracht Frankfurt',False,near post,shot,True,False,False,224933.0,26.69,43.23
1571,158,33.17,b'Paderborn',True,far post,clearance,False,True,False,265636.0,52.74,23.04
1572,158,31.3,b'Fortaleza',False,far post,no outcome,False,False,False,230384.0,29.51,13.08
1573,158,31.09,b'Paderborn',False,near post,shot,True,False,False,199110.0,14.82,32.83
1581,159,48.4,b'Wattens',True,far post,clearance,False,True,False,195202.0,13.86,18.71
1582,159,73.23,b'Ava\xed',False,penalty spot,shot,True,False,False,262096.0,56.41,0.59
1591,160,61.64,b'Atl\xe9tico Mineiro',True,penalty spot,no outcome,False,False,False,202201.0,34.88,14.24
1592,160,64.14,b'Atl\xe9tico Mineiro',False,penalty spot,no outcome,False,False,False,181458.0,31.34,11.83
1593,160,41.88,b'Atl\xe9tico Mineiro',False,far post,clearance,False,True,False,224213.0,59.0,45.08
1601,161,69.43,b'Coritiba',False,penalty spot,shot,True,False,False,204883.0,36.17,23.57
1602,161,25.24,b'Kaizer Chiefs',False,near post,foul,False,False,False,230185.0,97.13,34.06
1611,162,45.51,b'Roma',True,near post,foul,False,False,False,225381.0,4.74,12.07
1612,162,24.56,b'Roma',True,far post,foul,False,False,False,244428.0,22.11,33.45
1621,163,88.1,b'Dynamo Kyiv',True,far post,shot,True,False,False,173165.0,34.81,20.92
1622,163,81.91,b'Dynamo Kyiv',False,penalty spot,clearance,False,True,False,262298.0,64.2,12.71
1623,163,77.85,b'Vasco da Gama',True,far post,shot,True,False,False,263685.0,67.73,0.63
1624,163,40.67,b'Vasco da Gama',False,far post,shot,True,False,False,271922.0,35.35,35.67
1631,164,86.63,b'Vasco da Gama',False,near post,clearance,False,True,False,203910.0,88.54,25.42
1641,165,50.4,b'Werder Bremen',True,far post,no outcome,False,False,False,193942.0,22.27,24.54
1642,165,39.94,b'Salernitana',True,far post,shot,True,False,False,199897.0,53.76,17.22
1643,165,13.01,b'Werder Bremen',True,far post,shot,True,False,False,199353.0,87.38,9.53
1644,165,21.08,b'Werder Bremen',True,far post,shot,True,False,False,189433.0,11.32,31.33
1645,165,16.99,b'Werder Bremen',True,near post,no outcome,False,False,False,183220.0,30.9,10.57
1651,166,80.0,b'Bragantino',False,penalty spot,shot,True,False,False,262637.0,59.8,13.57
1652,166,49.56,b'FC Schalke 04',False,penalty spot,clearance,False,True,False,233943.0,76.59,46.6
1661,167,48.97,b'Napoli',True,near post,clearance,False,True,False,230436.0,14.72,13.81
1662,167,20.39,b'Napoli',True,far post,clearance,False,True,False,199776.0,66.65,28.08
1663,167,30.11,b'Manchester City',False,far post,shot,True,False,False,195864.0,81.29,6.08
1671,168,53.28,b'PFC CSKA Moscow',True,far post,clearance,False,True,False,220883.0,32.38,2.01
1672,168,61.36,b'PFC CSKA Moscow',True,near post,clearance,False,True,False,235133.0,26.69,13.89
1681,169,38.71,b'VfB Stuttgart',True,far post,no outcome,False,False,False,204355.0,98.68,39.74
1682,169,82.64,b'Brentford',False,near post,clearance,False,True,False,183569.0,25.9,18.23
1683,169,51.45,b'Brentford',False,near post,clearance,False,True,False,251464.0,4.84,18.62
1684,169,61.06,b'Brentford',True,far post,shot,True,False,False,237509.0,53.02,29.47
1685,169,67.76,b'VfB Stuttgart',True,near post,shot,True,False,False,204024.0,23.99,41.04
1691,170,73.23,b'WSG Tirol',False,near post,no outcome,False,False,False,163587.0,99.05,41.59
1692,170,26.57,b'Eintracht Frankfurt',True,far post,clearance,False,True,False,192612.0,4.81,19.26
1693,170,56.85,b'WSG Tirol',True,near post,clearance,False,True,False,222573.0,44.54,41.42
1694,170,58.8,b'WSG Tirol',True,near post,clearance,False,True,False,225147.0,2.87,44.21
1695,170,27.73,b'Eintracht Frankfurt',True,near post,no outcome,False,False,False,186143.0,34.26,48.08
1701,171,52.84,b'Dynamo Kyiv',False,near post,no outcome,False,False,False,223427.0,89.19,43.63
1702,171,84.42,b'Sturm Graz',True,penalty spot,clearance,False,True,False,222493.0,55.26,38.51
1703,171,28.32,b'Dynamo Kyiv',False,penalty spot,shot,True,False,False,229148.0,42.37,19.45
1704,171,78.33,b'Dynamo Kyiv',False,penalty spot,clearance,False,True,False,239732.0,71.38,6.9
1711,172,51.05,b'Borussia M\xf6nchengladbach',True,near post,goal,True,False,True,260016.0,91.0,14.73
1712,172,48.71,b'Nottingham Forest',True,near post,clearance,False,True,False,239099.0,39.03,6.9
1721,173,32.54,b'Brescia',True,near post,shot,True,False,False,230451.0,45.95,34.97
1731,174,82.35,b'Ava\xed FC',True,penalty spot,clearance,False,True,False,268655.0,73.24,5.96
1741,175,53.55,b'Cuiab\xe1',True,far post,clearance,False,True,False,236703.0,20.82,17.85
1742,175,73.57,b'Cuiab\xe1',False,far post,shot,True,False,False,241042.0,75.19,1.02
1743,175,20.78,b'Cuiab\xe1',True,penalty spot,foul,False,False,False,234078.0,94.06,45.76
1744,175,15.66,b'Associa\xe7\xe3o Chapecoense de Futebol',True,near post,goal,True,False,True,241924.0,72.89,44.09
1751,176,36.22,b'U.S. Sassuolo Calcio',True,penalty spot,clearance,False,True,False,210935.0,98.08,28.0
1752,176,77.1,b'FC Augsburg',True,near post,clearance,False,True,False,230329.0,75.98,45.12
1753,176,44.93,b'U.S. Sassuolo Calcio',True,near post,shot,True,False,False,218154.0,93.62,44.08
1754,176,75.62,b'FC Augsburg',False,far post,clearance,False,True,False,193336.0,83.44,18.15
1761,177,38.35,b'Everton',False,near post,clearance,False,True,False,198904.0,31.37,46.55
1762,177,24.97,b'Everton',False,penalty spot,clearance,False,True,False,199189.0,14.72,20.3
1763,177,48.36,b'Everton',False,penalty spot,clearance,False,True,False,259569.0,55.04,27.34
1764,177,72.18,b'Everton',True,far post,no outcome,False,False,False,198861.0,89.08,15.82
1765,177,13.45,b'Everton',True,penalty spot,clearance,False,True,False,207562.0,28.99,42.61
1771,178,28.76,b'VfB Stuttgart',False,near post,goal,True,False,True,247204.0,76.39,14.31
1772,178,88.84,b'VfB Stuttgart',False,penalty spot,no outcome,False,False,False,189615.0,66.27,1.6
1773,178,62.45,b'Norwich City',True,far post,no outcome,False,False,False,268624.0,43.02,30.59
1781,179,71.62,b'Empoli',True,far post,shot,True,False,False,211454.0,4.54,8.82
1782,179,11.81,b'VfB Stuttgart',True,near post,foul,False,False,False,251988.0,56.7,17.86
1783,179,67.76,b'Empoli',True,penalty spot,shot,True,False,False,222352.0,3.07,35.38
1784,179,68.31,b'Empoli',True,far post,clearance,False,True,False,237161.0,49.75,37.53
1791,180,33.33,b'RB Leipzig',True,near post,shot,True,False,False,188836.0,46.03,26.74
1792,180,55.93,b'Udinese',False,near post,shot,True,False,False,230253.0,88.74,6.89
1801,181,89.8,b'Bahia',False,near post,shot,True,False,False,227604.0,21.17,4.48
1802,181,27.33,b'Bahia',False,penalty spot,foul,False,False,False,240164.0,56.78,25.11
1803,181,8.92,b'Bahia',True,far post,clearance,False,True,False,236164.0,50.29,15.84
1804,181,7.48,b'Sassuolo',True,near post,no outcome,False,False,False,203884.0,37.08,43.58
1811,182,45.12,b'Cear\xe1 Sporting Club',True,penalty spot,shot,True,False,False,263449.0,24.55,30.13
1812,182,44.2,b'Atl\xe9tico GO',False,near post,clearance,False,True,False,230379.0,91.11,25.45
1813,182,61.94,b'Atl\xe9tico GO',False,penalty spot,goal,True,False,True,192505.0,75.88,13.08
1814,182,33.12,b'Cear\xe1 Sporting Club',True,far post,goal,True,False,True,193352.0,50.9,15.5
1821,183,9.39,b'Associa\xe7\xe3o Chapecoense de Futebol',False,far post,goal,True,False,True,239360.0,35.52,20.96
1822,183,20.85,b'Associa\xe7\xe3o Chapecoense de Futebol',True,far post,goal,True,False,True,210676.0,90.42,4.07
1823,183,45.28,b'Austria Wien',True,penalty spot,shot,True,False,False,271063.0,57.67,3.17
1824,183,70.19,b'Associa\xe7\xe3o Chapecoense de Futebol',False,far post,shot,True,False,False,264867.0,21.82,42.97
1831,184,25.85,b'1. FC Union Berlin',False,near post,no outcome,False,False,False,207926.0,20.16,19.9
1832,184,13.86,b'1. FC Union Berlin',False,far post,shot,True,False,False,260910.0,15.08,43.76
1841,185,11.37,b'LASK Linz',False,penalty spot,clearance,False,True,False,257028.0,86.54,45.32
1851,186,49.45,b'Bayer 04 Leverkusen',False,penalty spot,clearance,False,True,False,267862.0,29.43,35.17
1852,186,35.73,b'Bayer 04 Leverkusen',False,far post,no outcome,False,False,False,253407.0,11.76,30.21
1853,186,78.88,b'Shakhtar Donetsk',False,near post,clearance,False,True,False,206534.0,62.16,40.14
1854,186,88.03,b'Shakhtar Donetsk',False,near post,foul,False,False,False,234574.0,55.58,31.76
1855,186,87.67,b'Bayer 04 Leverkusen',True,penalty spot,clearance,False,True,False,205812.0,87.67,44.37
1861,187,6.3,b'Rheindorf Altach',True,penalty spot,no outcome,False,False,False,267864.0,86.74,38.29
1862,187,32.31,b'RB Leipzig',True,penalty spot,foul,False,False,False,237629.0,96.98,30.81
1863,187,2.06,b'Rheindorf Altach',True,penalty spot,shot,True,False,False,205569.0,57.11,5.92
1864,187,26.23,b'RB Leipzig',True,far post,clearance,False,True,False,203551.0,19.87,25.72
1865,187,73.66,b'RB Leipzig',True,near post,foul,False,False,False,247623.0,67.14,8.21
1871,188,32.33,b'SC Rheindorf Altach',False,penalty spot,clearance,False,True,False,254135.0,53.06,35.72
1872,188,76.29,b'SC Rheindorf Altach',False,near post,clearance,False,True,False,258928.0,14.01,37.1
1873,188,72.48,b'1. FC K\xf6ln',False,far post,shot,True,False,False,260175.0,16.13,29.87
1874,188,13.84,b'SC Rheindorf Altach',False,near post,shot,True,False,False,264253.0,97.6,36.51
1875,188,73.71,b'1. FC K\xf6ln',False,penalty spot,shot,True,False,False,244090.0,58.74,10.92
1881,189,16.57,b'Gr\xeamio',True,penalty spot,shot,True,False,False,239573.0,38.41,30.52
1882,189,67.65,b'Gr\xeamio',True,near post,goal,True,False,True,230349.0,80.31,0.39
1883,189,20.91,b'Gr\xeamio',True,far post,shot,True,False,False,243702.0,29.9,41.38
1884,189,36.4,b'SK Sturm Graz',False,far post,goal,True,False,True,227234.0,77.95,26.28
1885,189,58.19,b'Gr\xeamio',False,near post,foul,False,False,False,235949.0,41.73,4.15
1891,190,24.64,b'Newcastle United',False,far post,no outcome,False,False,False,207998.0,18.79,2.95
1892,190,43.56,b'Newcastle United',True,near post,shot,True,False,False,246863.0,91.16,19.0
1893,190,37.97,b'Eintracht Frankfurt',True,far post,goal,True,False,True,244629.0,0.57,11.31
1894,190,28.53,b'Eintracht Frankfurt',True,far post,shot,True,False,False,236532.0,86.3,31.05
1895,190,46.4,b'Newcastle United',True,far post,clearance,False,True,False,263449.0,87.15,36.93
1901,191,1.55,b'Leeds United',False,far post,clearance,False,True,False,200949.0,82.45,15.04
1902,191,35.86,b'Cagliari',True,near post,clearance,False,True,False,230247.0,39.34,37.88
1911,192,56.66,b'Napoli',True,near post,clearance,False,True,False,189725.0,86.32,45.24
1912,192,36.26,b'Ava\xed FC',False,far post,goal,True,False,True,243882.0,88.84,7.42
1913,192,12.66,b'Ava\xed FC',False,far post,clearance,False,True,False,230389.0,29.33,20.02
1914,192,71.75,b'Ava\xed FC',True,near post,clearance,False,True,False,198706.0,83.77,17.99
1921,193,44.1,b'Tottenham Hotspur',False,near post,foul,False,False,False,230217.0,84.18,32.12
1922,193,56.73,b'Tottenham Hotspur',True,near post,no outcome,False,False,False,248823.0,90.3,9.48
1923,193,24.61,b'Associa\xe7\xe3o Chapecoense de Futebol',False,near post,shot,True,False,False,192955.0,45.68,19.53
1924,193,76.05,b'Tottenham Hotspur',True,far post,clearance,False,True,False,262628.0,54.7,34.43
1925,193,61.35,b'Tottenham Hotspur',True,far post,goal,True,False,True,248171.0,55.66,5.14
1931,194,5.02,b'Brescia',True,penalty spot,shot,True,False,False,229128.0,1.96,14.24
