corner_id,freekick_id,defender_id,attacker_id,marking_type
724.0,,256611.0,264664.0,man-marking
724.0,,221660.0,228093.0,man-marking
724.0,,205988.0,222357.0,man-marking
724.0,,265789.0,,zonal
724.0,,243657.0,,zonal
724.0,,221363.0,,zonal
,721.0,242660.0,257472.0,man-marking
,721.0,233728.0,260910.0,man-marking
,721.0,224196.0,237238.0,man-marking
,721.0,241552.0,265789.0,man-marking
,721.0,204024.0,233049.0,man-marking
,721.0,256781.0,244004.0,man-marking
,722.0,223724.0,257470.0,man-marking
,722.0,222493.0,265788.0,man-marking
,722.0,266000.0,265789.0,man-marking
,722.0,241552.0,211300.0,man-marking
,722.0,222028.0,20801.0,man-marking
,722.0,256770.0,179813.0,man-marking
,722.0,243133.0,,zonal
,723.0,242660.0,237238.0,man-marking
,723.0,190520.0,231677.0,man-marking
,723.0,266000.0,265789.0,man-marking
,723.0,241552.0,195864.0,man-marking
,724.0,242660.0,246159.0,man-marking
,724.0,221491.0,207494.0,man-marking
,724.0,190520.0,209297.0,man-marking
,724.0,236935.0,212198.0,man-marking
,724.0,222028.0,260910.0,man-marking
,724.0,223724.0,20801.0,man-marking
,724.0,256781.0,231677.0,man-marking
731.0,,233084.0,230288.0,man-marking
731.0,,206654.0,236164.0,man-marking
731.0,,258407.0,230431.0,man-marking
731.0,,259583.0,230183.0,man-marking
731.0,,190761.0,230362.0,man-marking
731.0,,193133.0,230495.0,man-marking
732.0,,230362.0,258407.0,man-marking
732.0,,230398.0,244238.0,man-marking
732.0,,230313.0,193062.0,man-marking
732.0,,230183.0,190761.0,man-marking
732.0,,236145.0,230686.0,man-marking
732.0,,230431.0,192612.0,man-marking
,731.0,233084.0,230288.0,man-marking
,731.0,264509.0,230431.0,man-marking
,731.0,241007.0,236164.0,man-marking
,731.0,193062.0,230513.0,man-marking
,731.0,222844.0,230362.0,man-marking
,731.0,190761.0,230277.0,man-marking
,731.0,192612.0,230183.0,man-marking
,732.0,230362.0,233084.0,man-marking
,732.0,230313.0,258407.0,man-marking
,732.0,230398.0,193062.0,man-marking
,732.0,230212.0,222634.0,man-marking
,732.0,230183.0,192612.0,man-marking
,732.0,230431.0,256115.0,man-marking
,733.0,230362.0,263571.0,man-marking
,733.0,230398.0,193061.0,man-marking
,733.0,230212.0,192612.0,man-marking
,733.0,230183.0,259583.0,man-marking
,733.0,230431.0,258407.0,man-marking
,733.0,236145.0,251892.0,man-marking
,733.0,236075.0,267778.0,man-marking
741.0,,270946.0,258966.0,man-marking
741.0,,253451.0,173208.0,man-marking
741.0,,225137.0,210450.0,man-marking
741.0,,271330.0,237382.0,man-marking
741.0,,270951.0,262333.0,man-marking
742.0,,231108.0,253947.0,man-marking
742.0,,215466.0,270952.0,man-marking
742.0,,244349.0,242936.0,man-marking
742.0,,173208.0,270945.0,man-marking
742.0,,230912.0,234485.0,man-marking
742.0,,202135.0,271329.0,man-marking
742.0,,242633.0,242424.0,man-marking
742.0,,244840.0,,zonal
743.0,,206159.0,231301.0,man-marking
743.0,,215466.0,270945.0,man-marking
743.0,,194665.0,270952.0,man-marking
743.0,,234873.0,271779.0,man-marking
743.0,,201144.0,222560.0,man-marking
743.0,,242633.0,270634.0,man-marking
743.0,,258966.0,271329.0,man-marking
744.0,,215466.0,231301.0,man-marking
744.0,,173208.0,270945.0,man-marking
744.0,,241103.0,230031.0,man-marking
744.0,,242633.0,222560.0,man-marking
744.0,,201144.0,235233.0,man-marking
744.0,,244840.0,271329.0,man-marking
744.0,,258966.0,,zonal
745.0,,231301.0,230912.0,man-marking
745.0,,271331.0,244840.0,man-marking
745.0,,218243.0,239795.0,man-marking
745.0,,242935.0,202135.0,man-marking
745.0,,270951.0,259331.0,man-marking
745.0,,193234.0,257711.0,man-marking
745.0,,220245.0,193338.0,man-marking
,741.0,230912.0,220245.0,man-marking
,741.0,238516.0,270952.0,man-marking
,741.0,224378.0,253947.0,man-marking
,741.0,244840.0,228206.0,man-marking
,741.0,194665.0,235233.0,man-marking
,741.0,201144.0,242424.0,man-marking
,741.0,255001.0,,zonal
,742.0,228206.0,173208.0,man-marking
,742.0,262291.0,219127.0,man-marking
,742.0,225137.0,259331.0,man-marking
,742.0,242935.0,225475.0,man-marking
,742.0,193234.0,237382.0,man-marking
,742.0,231301.0,248385.0,man-marking
,742.0,220245.0,245368.0,man-marking
,742.0,230031.0,,zonal
,743.0,253451.0,173208.0,man-marking
,743.0,218243.0,258966.0,man-marking
,743.0,253947.0,242633.0,man-marking
,743.0,231301.0,255001.0,man-marking
,743.0,193234.0,225475.0,man-marking
,744.0,270951.0,239795.0,man-marking
,744.0,262291.0,225475.0,man-marking
,744.0,218243.0,259331.0,man-marking
,744.0,242935.0,244840.0,man-marking
,744.0,253947.0,238004.0,man-marking
,744.0,228206.0,245368.0,man-marking
,745.0,231108.0,253947.0,man-marking
,745.0,241103.0,270952.0,man-marking
,745.0,224378.0,193234.0,man-marking
,745.0,173208.0,242936.0,man-marking
,745.0,210450.0,230031.0,man-marking
,745.0,201144.0,270634.0,man-marking
,745.0,244840.0,235233.0,man-marking
791.0,,235834.0,224425.0,man-marking
791.0,,219852.0,200536.0,man-marking
791.0,,191648.0,177413.0,man-marking
791.0,,205934.0,252371.0,man-marking
791.0,,229857.0,218339.0,man-marking
791.0,,233943.0,239085.0,man-marking
791.0,,226536.0,231447.0,man-marking
791.0,,199763.0,,zonal
792.0,,199763.0,202371.0,man-marking
792.0,,191648.0,208333.0,man-marking
792.0,,242392.0,209889.0,man-marking
792.0,,205934.0,177413.0,man-marking
792.0,,233943.0,218339.0,man-marking
792.0,,191053.0,245541.0,man-marking
792.0,,240100.0,254544.0,man-marking
792.0,,260056.0,240833.0,man-marking
793.0,,219852.0,248820.0,man-marking
793.0,,201377.0,268116.0,man-marking
793.0,,253146.0,224425.0,man-marking
793.0,,223329.0,177413.0,man-marking
793.0,,222400.0,245541.0,man-marking
793.0,,222475.0,240833.0,man-marking
793.0,,173221.0,231447.0,man-marking
794.0,,223329.0,228080.0,man-marking
794.0,,201377.0,200536.0,man-marking
794.0,,268679.0,177413.0,man-marking
794.0,,240100.0,218339.0,man-marking
794.0,,181318.0,248820.0,man-marking
794.0,,173221.0,245541.0,man-marking
795.0,,268624.0,244393.0,man-marking
795.0,,208333.0,223329.0,man-marking
795.0,,238370.0,191053.0,man-marking
795.0,,209889.0,240660.0,man-marking
795.0,,228080.0,222475.0,man-marking
795.0,,218339.0,272511.0,man-marking
,791.0,224425.0,240660.0,man-marking
,791.0,178603.0,222475.0,man-marking
,791.0,238476.0,181318.0,man-marking
,791.0,268116.0,241508.0,man-marking
,791.0,218339.0,189053.0,man-marking
,791.0,177413.0,219536.0,man-marking
,791.0,200536.0,,zonal
,792.0,224425.0,223329.0,man-marking
,792.0,261495.0,233943.0,man-marking
,792.0,238476.0,237499.0,man-marking
,792.0,188802.0,189053.0,man-marking
,792.0,208333.0,245396.0,man-marking
,793.0,178603.0,229857.0,man-marking
,793.0,261495.0,173221.0,man-marking
,793.0,256500.0,189053.0,man-marking
,793.0,218339.0,241508.0,man-marking
,793.0,235407.0,,zonal
,794.0,199763.0,266032.0,man-marking
,794.0,226536.0,263514.0,man-marking
,794.0,219852.0,218339.0,man-marking
,794.0,205934.0,252371.0,man-marking
,794.0,223329.0,268116.0,man-marking
,794.0,229857.0,240833.0,man-marking
,794.0,222400.0,231447.0,man-marking
,794.0,222475.0,,zonal
,795.0,224425.0,223329.0,man-marking
,795.0,229237.0,233943.0,man-marking
,795.0,212190.0,222400.0,man-marking
,795.0,209889.0,237499.0,man-marking
,795.0,177413.0,198683.0,man-marking
,795.0,200536.0,245396.0,man-marking
801.0,,186156.0,234396.0,man-marking
801.0,,261492.0,256790.0,man-marking
801.0,,254121.0,235945.0,man-marking
801.0,,241184.0,219683.0,man-marking
801.0,,235945.0,204923.0,man-marking
801.0,,245715.0,183569.0,man-marking
,801.0,250955.0,203570.0,man-marking
,801.0,259082.0,261374.0,man-marking
,801.0,272517.0,247349.0,man-marking
,801.0,220814.0,253407.0,man-marking
,801.0,235945.0,233419.0,man-marking
,801.0,212622.0,206534.0,man-marking
,801.0,201068.0,241184.0,man-marking
,801.0,234396.0,,zonal
811.0,,258407.0,210237.0,man-marking
811.0,,206654.0,252903.0,man-marking
811.0,,193091.0,212755.0,man-marking
811.0,,238621.0,239189.0,man-marking
811.0,,259583.0,192445.0,man-marking
811.0,,192612.0,261653.0,man-marking
811.0,,190761.0,211844.0,man-marking
812.0,,263649.0,258407.0,man-marking
812.0,,199779.0,193062.0,man-marking
812.0,,211844.0,190761.0,man-marking
812.0,,225206.0,193061.0,man-marking
812.0,,236764.0,222844.0,man-marking
812.0,,192732.0,192612.0,man-marking
813.0,,258407.0,211844.0,man-marking
813.0,,193091.0,271778.0,man-marking
813.0,,206654.0,271058.0,man-marking
813.0,,193062.0,259315.0,man-marking
813.0,,222844.0,221168.0,man-marking
813.0,,230686.0,179516.0,man-marking
813.0,,238621.0,,zonal
,811.0,233084.0,225206.0,man-marking
,811.0,241007.0,221753.0,man-marking
,811.0,244206.0,229973.0,man-marking
,811.0,244269.0,239189.0,man-marking
,811.0,225410.0,260175.0,man-marking
,811.0,222844.0,202088.0,man-marking
,811.0,230686.0,231353.0,man-marking
,811.0,192612.0,,zonal
,812.0,225206.0,258407.0,man-marking
,812.0,177129.0,222634.0,man-marking
,812.0,199779.0,190761.0,man-marking
,812.0,202512.0,256115.0,man-marking
,812.0,236764.0,222844.0,man-marking
,812.0,229973.0,225410.0,man-marking
,813.0,233084.0,236764.0,man-marking
,813.0,244206.0,252903.0,man-marking
,813.0,206654.0,212755.0,man-marking
,813.0,193062.0,192732.0,man-marking
,813.0,222844.0,235103.0,man-marking
,813.0,223866.0,179516.0,man-marking
,813.0,193091.0,,zonal
821.0,,229107.0,256942.0,man-marking
821.0,,210802.0,231874.0,man-marking
821.0,,262869.0,269922.0,man-marking
821.0,,219957.0,240916.0,man-marking
821.0,,199353.0,225126.0,man-marking
821.0,,251429.0,200318.0,man-marking
,821.0,210475.0,238569.0,man-marking
,821.0,215604.0,240271.0,man-marking
,821.0,262869.0,235407.0,man-marking
,821.0,199353.0,261528.0,man-marking
,821.0,242628.0,200318.0,man-marking
,822.0,271694.0,254566.0,man-marking
,822.0,222692.0,251429.0,man-marking
,822.0,271681.0,238637.0,man-marking
,822.0,225669.0,242628.0,man-marking
,822.0,231874.0,235815.0,man-marking
,823.0,222692.0,260924.0,man-marking
,823.0,271694.0,189390.0,man-marking
,823.0,239340.0,210475.0,man-marking
,823.0,234832.0,251429.0,man-marking
,823.0,240916.0,167431.0,man-marking
,823.0,225669.0,229487.0,man-marking
,823.0,231874.0,239357.0,man-marking
,824.0,235815.0,231874.0,man-marking
,824.0,262869.0,256564.0,man-marking
,824.0,268079.0,210489.0,man-marking
,824.0,242628.0,225126.0,man-marking
,824.0,199353.0,247245.0,man-marking
,825.0,215604.0,225669.0,man-marking
,825.0,229487.0,231874.0,man-marking
,825.0,210475.0,270016.0,man-marking
,825.0,252873.0,195038.0,man-marking
,825.0,251429.0,235407.0,man-marking
,825.0,238637.0,225126.0,man-marking
831.0,,230225.0,244470.0,man-marking
831.0,,233978.0,236792.0,man-marking
831.0,,236142.0,188988.0,man-marking
831.0,,230197.0,152879.0,man-marking
831.0,,230329.0,226456.0,man-marking
831.0,,230233.0,190717.0,man-marking
831.0,,230349.0,224371.0,man-marking
831.0,,230347.0,,zonal
832.0,,230197.0,244470.0,man-marking
832.0,,230280.0,236792.0,man-marking
832.0,,230225.0,248473.0,man-marking
832.0,,233978.0,240097.0,man-marking
832.0,,230329.0,241095.0,man-marking
832.0,,230347.0,188988.0,man-marking
833.0,,244470.0,230233.0,man-marking
833.0,,204311.0,230329.0,man-marking
833.0,,261640.0,230225.0,man-marking
833.0,,240867.0,230197.0,man-marking
833.0,,152879.0,230524.0,man-marking
,831.0,189615.0,230233.0,man-marking
,831.0,194806.0,230225.0,man-marking
,831.0,231633.0,236142.0,man-marking
,831.0,152879.0,230459.0,man-marking
,831.0,248473.0,230329.0,man-marking
,831.0,236792.0,230184.0,man-marking
841.0,,230216.0,255254.0,man-marking
841.0,,230212.0,233437.0,man-marking
841.0,,230313.0,247017.0,man-marking
841.0,,230183.0,212013.0,man-marking
841.0,,230431.0,263173.0,man-marking
841.0,,230362.0,238086.0,man-marking
842.0,,225145.0,230288.0,man-marking
842.0,,247734.0,230276.0,man-marking
842.0,,233437.0,230431.0,man-marking
842.0,,247017.0,236164.0,man-marking
842.0,,263172.0,230408.0,man-marking
842.0,,212013.0,230513.0,man-marking
843.0,,230362.0,233437.0,man-marking
843.0,,230398.0,247017.0,man-marking
843.0,,230212.0,212013.0,man-marking
843.0,,230313.0,228207.0,man-marking
843.0,,230183.0,263172.0,man-marking
843.0,,230431.0,246927.0,man-marking
844.0,,230216.0,225145.0,man-marking
844.0,,230212.0,242023.0,man-marking
844.0,,230398.0,228207.0,man-marking
844.0,,230183.0,263172.0,man-marking
844.0,,230431.0,212013.0,man-marking
845.0,,230313.0,247734.0,man-marking
845.0,,230212.0,225145.0,man-marking
845.0,,230398.0,247017.0,man-marking
845.0,,230431.0,212013.0,man-marking
845.0,,230362.0,228207.0,man-marking
845.0,,230183.0,263172.0,man-marking
,841.0,230216.0,247734.0,man-marking
,841.0,230212.0,271388.0,man-marking
,841.0,230398.0,233437.0,man-marking
,841.0,236075.0,212013.0,man-marking
,841.0,236145.0,263172.0,man-marking
,841.0,230431.0,270278.0,man-marking
,841.0,230183.0,270273.0,man-marking
,842.0,230216.0,225145.0,man-marking
,842.0,230398.0,233437.0,man-marking
,842.0,230313.0,263174.0,man-marking
,842.0,230212.0,212013.0,man-marking
,842.0,230431.0,270276.0,man-marking
,843.0,230398.0,271388.0,man-marking
,843.0,230212.0,219912.0,man-marking
,843.0,230313.0,212013.0,man-marking
,843.0,230431.0,263172.0,man-marking
,843.0,230362.0,228207.0,man-marking
,843.0,230183.0,240164.0,man-marking
,844.0,225145.0,230288.0,man-marking
,844.0,247734.0,236164.0,man-marking
,844.0,263173.0,230276.0,man-marking
,844.0,233437.0,230513.0,man-marking
,844.0,242023.0,230277.0,man-marking
,844.0,212013.0,230495.0,man-marking
,845.0,230362.0,247734.0,man-marking
,845.0,230313.0,225145.0,man-marking
,845.0,230212.0,228207.0,man-marking
,845.0,230183.0,270276.0,man-marking
,845.0,230431.0,263172.0,man-marking
851.0,,267446.0,230912.0,man-marking
851.0,,193532.0,202135.0,man-marking
851.0,,235290.0,255001.0,man-marking
851.0,,248808.0,220912.0,man-marking
851.0,,237819.0,238004.0,man-marking
851.0,,236898.0,193338.0,man-marking
851.0,,258966.0,,zonal
852.0,,170320.0,258966.0,man-marking
852.0,,257278.0,225475.0,man-marking
852.0,,200353.0,202135.0,man-marking
852.0,,245900.0,244840.0,man-marking
852.0,,248808.0,225309.0,man-marking
852.0,,228946.0,185144.0,man-marking
853.0,,258966.0,267446.0,man-marking
853.0,,241103.0,255070.0,man-marking
853.0,,238516.0,173160.0,man-marking
853.0,,257711.0,193361.0,man-marking
853.0,,255001.0,201858.0,man-marking
853.0,,189712.0,260084.0,man-marking
,851.0,224378.0,210320.0,man-marking
,851.0,241103.0,193532.0,man-marking
,851.0,215466.0,244270.0,man-marking
,851.0,173208.0,170320.0,man-marking
,851.0,258966.0,255070.0,man-marking
861.0,,230210.0,258822.0,man-marking
861.0,,230231.0,243525.0,man-marking
861.0,,230393.0,253462.0,man-marking
861.0,,230416.0,200918.0,man-marking
861.0,,230235.0,251873.0,man-marking
862.0,,236071.0,258822.0,man-marking
862.0,,230231.0,235055.0,man-marking
862.0,,230210.0,244795.0,man-marking
862.0,,230338.0,243525.0,man-marking
862.0,,230416.0,253462.0,man-marking
862.0,,230238.0,255736.0,man-marking
,861.0,203850.0,230476.0,man-marking
,861.0,261496.0,230235.0,man-marking
,861.0,190592.0,230422.0,man-marking
,861.0,223793.0,230472.0,man-marking
,861.0,262384.0,230300.0,man-marking
,861.0,253118.0,,zonal
,862.0,230338.0,256545.0,man-marking
,862.0,230210.0,264877.0,man-marking
,862.0,230416.0,243525.0,man-marking
,862.0,230301.0,255736.0,man-marking
,862.0,230238.0,244795.0,man-marking
,862.0,230235.0,200918.0,man-marking
881.0,,201922.0,262212.0,man-marking
881.0,,194665.0,248576.0,man-marking
881.0,,227873.0,259022.0,man-marking
881.0,,257889.0,189410.0,man-marking
881.0,,208574.0,247028.0,man-marking
881.0,,202429.0,263298.0,man-marking
881.0,,212244.0,262183.0,man-marking
882.0,,215604.0,202316.0,man-marking
882.0,,201956.0,208574.0,man-marking
882.0,,248576.0,266392.0,man-marking
882.0,,259022.0,248573.0,man-marking
882.0,,251392.0,269993.0,man-marking
882.0,,199353.0,237679.0,man-marking
882.0,,251545.0,264342.0,man-marking
882.0,,229155.0,,zonal
883.0,,233152.0,257889.0,man-marking
883.0,,199761.0,237647.0,man-marking
883.0,,248576.0,229752.0,man-marking
883.0,,251392.0,200215.0,man-marking
883.0,,189410.0,264342.0,man-marking
883.0,,243887.0,263104.0,man-marking
883.0,,262212.0,216452.0,man-marking
883.0,,229155.0,,zonal
,881.0,262212.0,194665.0,man-marking
,881.0,248576.0,227873.0,man-marking
,881.0,242160.0,202316.0,man-marking
,881.0,259022.0,248573.0,man-marking
,881.0,189410.0,266392.0,man-marking
,882.0,201956.0,257889.0,man-marking
,882.0,262212.0,227873.0,man-marking
,882.0,256261.0,212244.0,man-marking
,882.0,251545.0,200215.0,man-marking
,882.0,190640.0,202429.0,man-marking
,882.0,189410.0,237647.0,man-marking
,882.0,261446.0,269993.0,man-marking
,882.0,229155.0,257540.0,man-marking
,883.0,202316.0,248576.0,man-marking
,883.0,227873.0,229155.0,man-marking
,883.0,181098.0,189410.0,man-marking
,883.0,247182.0,212240.0,man-marking
,883.0,208574.0,198617.0,man-marking
,883.0,200215.0,263298.0,man-marking
,883.0,257889.0,224389.0,man-marking
891.0,,243854.0,197777.0,man-marking
891.0,,226166.0,265693.0,man-marking
891.0,,210665.0,234760.0,man-marking
891.0,,228579.0,264436.0,man-marking
891.0,,238463.0,243253.0,man-marking
891.0,,225375.0,225189.0,man-marking
891.0,,220651.0,240452.0,man-marking
892.0,,228579.0,197777.0,man-marking
892.0,,251517.0,225189.0,man-marking
892.0,,263354.0,243516.0,man-marking
892.0,,236703.0,235108.0,man-marking
892.0,,226166.0,243253.0,man-marking
892.0,,225375.0,225844.0,man-marking
892.0,,238463.0,255839.0,man-marking
892.0,,220651.0,264692.0,man-marking
893.0,,246656.0,195365.0,man-marking
893.0,,239998.0,228579.0,man-marking
893.0,,244456.0,232999.0,man-marking
893.0,,234760.0,232411.0,man-marking
893.0,,265693.0,261241.0,man-marking
893.0,,198220.0,,zonal
893.0,,225189.0,,zonal
,891.0,264816.0,243253.0,man-marking
,891.0,204638.0,228698.0,man-marking
,891.0,263352.0,243516.0,man-marking
,891.0,228579.0,225844.0,man-marking
,891.0,225375.0,230800.0,man-marking
,891.0,195365.0,220491.0,man-marking
,891.0,232999.0,,zonal
901.0,,225145.0,208191.0,man-marking
901.0,,255254.0,264480.0,man-marking
901.0,,263544.0,251547.0,man-marking
901.0,,241233.0,229251.0,man-marking
901.0,,212013.0,243417.0,man-marking
901.0,,238086.0,252704.0,man-marking
901.0,,263172.0,223123.0,man-marking
901.0,,271388.0,244626.0,man-marking
902.0,,264153.0,271388.0,man-marking
902.0,,264403.0,228207.0,man-marking
902.0,,235401.0,247734.0,man-marking
902.0,,208191.0,260945.0,man-marking
902.0,,251547.0,212013.0,man-marking
,901.0,225145.0,264480.0,man-marking
,901.0,233437.0,208191.0,man-marking
,901.0,263173.0,253120.0,man-marking
,901.0,228205.0,240992.0,man-marking
,901.0,242023.0,252704.0,man-marking
,901.0,263172.0,244626.0,man-marking
,901.0,212013.0,258027.0,man-marking
,902.0,235401.0,225145.0,man-marking
,902.0,242614.0,247734.0,man-marking
,902.0,264403.0,263173.0,man-marking
,902.0,229251.0,233437.0,man-marking
,902.0,240992.0,242023.0,man-marking
,902.0,243417.0,228207.0,man-marking
,902.0,251547.0,212013.0,man-marking
,903.0,229251.0,263172.0,man-marking
,903.0,236292.0,225145.0,man-marking
,903.0,235401.0,242023.0,man-marking
,903.0,228374.0,247734.0,man-marking
,903.0,243417.0,240164.0,man-marking
,903.0,208191.0,270276.0,man-marking
,903.0,251547.0,228207.0,man-marking
,904.0,247734.0,208191.0,man-marking
,904.0,228205.0,252704.0,man-marking
,904.0,264429.0,243417.0,man-marking
,904.0,270275.0,229251.0,man-marking
,904.0,263172.0,240992.0,man-marking
,904.0,233437.0,251547.0,man-marking
931.0,,188377.0,230476.0,man-marking
931.0,,239818.0,230238.0,man-marking
931.0,,212218.0,230235.0,man-marking
931.0,,241811.0,230422.0,man-marking
931.0,,224081.0,230472.0,man-marking
932.0,,230208.0,204485.0,man-marking
932.0,,230416.0,218667.0,man-marking
932.0,,230301.0,186942.0,man-marking
932.0,,230231.0,253715.0,man-marking
932.0,,230235.0,259031.0,man-marking
932.0,,230210.0,230666.0,man-marking
,931.0,230231.0,192985.0,man-marking
,931.0,230393.0,218667.0,man-marking
,931.0,230416.0,230666.0,man-marking
,931.0,230238.0,239085.0,man-marking
,931.0,230235.0,259679.0,man-marking
,932.0,230338.0,263620.0,man-marking
,932.0,230231.0,231866.0,man-marking
,932.0,230210.0,192985.0,man-marking
,932.0,230416.0,206517.0,man-marking
,932.0,230238.0,237692.0,man-marking
,932.0,230235.0,230666.0,man-marking
,933.0,230393.0,271574.0,man-marking
,933.0,230416.0,192985.0,man-marking
,933.0,230210.0,186942.0,man-marking
,933.0,230238.0,224081.0,man-marking
,933.0,230301.0,230666.0,man-marking
,933.0,230231.0,239085.0,man-marking
,934.0,230393.0,225811.0,man-marking
,934.0,230416.0,218667.0,man-marking
,934.0,230210.0,192985.0,man-marking
,934.0,230235.0,206517.0,man-marking
,934.0,230231.0,230666.0,man-marking
,935.0,236071.0,186942.0,man-marking
,935.0,230416.0,204485.0,man-marking
,935.0,230231.0,192985.0,man-marking
,935.0,230210.0,224081.0,man-marking
,935.0,230238.0,206517.0,man-marking
,935.0,230235.0,259031.0,man-marking
,935.0,230393.0,,zonal
941.0,,230401.0,264121.0,man-marking
941.0,,230295.0,190765.0,man-marking
941.0,,230375.0,239778.0,man-marking
941.0,,230526.0,239837.0,man-marking
942.0,,264121.0,230435.0,man-marking
942.0,,264141.0,230267.0,man-marking
942.0,,208004.0,230274.0,man-marking
942.0,,236480.0,230467.0,man-marking
942.0,,239778.0,230526.0,man-marking
942.0,,206594.0,230497.0,man-marking
942.0,,239231.0,,zonal
943.0,,230401.0,264121.0,man-marking
943.0,,230295.0,206594.0,man-marking
943.0,,230375.0,256079.0,man-marking
943.0,,233982.0,236480.0,man-marking
943.0,,230435.0,239778.0,man-marking
943.0,,230531.0,242418.0,man-marking
943.0,,230333.0,186146.0,man-marking
,941.0,208004.0,230435.0,man-marking
,941.0,258908.0,230531.0,man-marking
,941.0,264141.0,230467.0,man-marking
,941.0,263901.0,230266.0,man-marking
,941.0,237942.0,230267.0,man-marking
,941.0,239778.0,230506.0,man-marking
,942.0,230401.0,206594.0,man-marking
,942.0,230295.0,239778.0,man-marking
,942.0,230375.0,243231.0,man-marking
,942.0,230526.0,207421.0,man-marking
,942.0,230435.0,211784.0,man-marking
,942.0,230529.0,256353.0,man-marking
,943.0,258931.0,230358.0,man-marking
,943.0,258908.0,230490.0,man-marking
,943.0,207616.0,230274.0,man-marking
,943.0,256079.0,230467.0,man-marking
,943.0,242418.0,230497.0,man-marking
,943.0,239231.0,230506.0,man-marking
,944.0,264141.0,230358.0,man-marking
,944.0,199915.0,230274.0,man-marking
,944.0,264121.0,230526.0,man-marking
,944.0,248569.0,230506.0,man-marking
,944.0,239778.0,230267.0,man-marking
,944.0,236480.0,,zonal
,944.0,255565.0,,zonal
,945.0,242418.0,230266.0,man-marking
,945.0,264141.0,230435.0,man-marking
,945.0,207616.0,230531.0,man-marking
,945.0,239231.0,230467.0,man-marking
,945.0,243019.0,230497.0,man-marking
981.0,,242562.0,230233.0,man-marking
981.0,,259194.0,230225.0,man-marking
981.0,,157703.0,230329.0,man-marking
981.0,,238363.0,230349.0,man-marking
981.0,,239099.0,230384.0,man-marking
981.0,,239494.0,230524.0,man-marking
981.0,,256674.0,,zonal
,981.0,259194.0,230347.0,man-marking
,981.0,262903.0,230329.0,man-marking
,981.0,157703.0,230349.0,man-marking
,981.0,256674.0,230463.0,man-marking
,981.0,239099.0,230459.0,man-marking
,981.0,223680.0,230524.0,man-marking
,982.0,238363.0,230197.0,man-marking
,982.0,193679.0,236142.0,man-marking
,982.0,263557.0,230347.0,man-marking
,982.0,242512.0,230329.0,man-marking
,982.0,256674.0,230463.0,man-marking
,982.0,239494.0,230184.0,man-marking
,982.0,236832.0,230524.0,man-marking
,982.0,251373.0,230384.0,man-marking
,983.0,233978.0,259194.0,man-marking
,983.0,230280.0,252438.0,man-marking
,983.0,236142.0,205086.0,man-marking
,983.0,230197.0,252694.0,man-marking
,983.0,230329.0,239696.0,man-marking
,983.0,230453.0,239097.0,man-marking
,983.0,230347.0,244400.0,man-marking
991.0,,230356.0,210320.0,man-marking
991.0,,230228.0,267446.0,man-marking
991.0,,236190.0,254819.0,man-marking
991.0,,230363.0,248808.0,man-marking
991.0,,233981.0,260084.0,man-marking
991.0,,230412.0,184200.0,man-marking
992.0,,230356.0,267446.0,man-marking
992.0,,230228.0,193532.0,man-marking
992.0,,230412.0,244270.0,man-marking
992.0,,230334.0,193361.0,man-marking
992.0,,234005.0,235149.0,man-marking
993.0,,267446.0,230509.0,man-marking
993.0,,235290.0,236166.0,man-marking
993.0,,269183.0,230257.0,man-marking
993.0,,210320.0,236189.0,man-marking
993.0,,170320.0,230450.0,man-marking
993.0,,237819.0,,zonal
993.0,,248808.0,,zonal
,991.0,210320.0,234005.0,man-marking
,991.0,255349.0,230473.0,man-marking
,991.0,223671.0,236166.0,man-marking
,991.0,208459.0,230257.0,man-marking
,991.0,235149.0,236177.0,man-marking
,991.0,228946.0,230450.0,man-marking
,991.0,257278.0,,zonal
,992.0,230356.0,210320.0,man-marking
,992.0,230228.0,248808.0,man-marking
,992.0,230412.0,228946.0,man-marking
,992.0,233981.0,267446.0,man-marking
,992.0,234005.0,235149.0,man-marking
,992.0,236190.0,173160.0,man-marking
,993.0,170320.0,234005.0,man-marking
,993.0,255349.0,234017.0,man-marking
,993.0,231207.0,230473.0,man-marking
,993.0,257278.0,230450.0,man-marking
,993.0,267446.0,,zonal
,993.0,258966.0,,zonal
,994.0,230356.0,170320.0,man-marking
,994.0,230412.0,210320.0,man-marking
,994.0,230400.0,228946.0,man-marking
,994.0,230187.0,267446.0,man-marking
,994.0,230363.0,242280.0,man-marking
,995.0,210320.0,234005.0,man-marking
,995.0,271473.0,236189.0,man-marking
,995.0,193532.0,236166.0,man-marking
,995.0,210381.0,230257.0,man-marking
,995.0,237819.0,230473.0,man-marking
,995.0,242280.0,230450.0,man-marking
,995.0,200353.0,,zonal
1011.0,,225908.0,268909.0,man-marking
1011.0,,232144.0,233705.0,man-marking
1011.0,,207894.0,206115.0,man-marking
1011.0,,233409.0,240562.0,man-marking
1011.0,,231227.0,229167.0,man-marking
1011.0,,237629.0,244288.0,man-marking
1011.0,,216282.0,266500.0,man-marking
1011.0,,229640.0,,zonal
1012.0,,240060.0,261745.0,man-marking
1012.0,,266147.0,265754.0,man-marking
1012.0,,200408.0,237629.0,man-marking
1012.0,,208892.0,251182.0,man-marking
1012.0,,233705.0,199439.0,man-marking
1012.0,,200469.0,234683.0,man-marking
1013.0,,233409.0,225748.0,man-marking
